snapshot_date,period_month,item_key_sk_1,item_key_sk_2,item_name_preferred_1,item_name_preferred_2,item_category_1,item_category_2,orders_together,support,confidence_1_to_2,confidence_2_to_1,lift
2026-03-13,2023-10-01,73564c12b0bb512fd69348d87c81a352,f5bc16319f5cd56166c6ed4f5eb1b433,"Chio Dip Hot Cheese, 200 ml","Fuego salsa dip, hot, 200 ml","Cheese Crackers, Breadsticks & Dipping","Cheese Crackers, Breadsticks & Dipping",5,4.706768332862656E-4,0.0196078431372549,0.05,2.0829411764705883
2026-03-13,2023-10-01,74644afbb4188e6e950479ca1b0d2b03,dd216534bd149e9779fd414589ac51eb,"Funny-Frisch Kettle Chips Salt & Vinegar, 120 g",Crunchips Western Style Potato Chips 150 g,Crisp & Snacks,Crisp & Snacks,5,4.706768332862656E-4,0.02702702702702703,0.02976190476190476,1.7089768339768339
2026-03-13,2023-10-01,74644afbb4188e6e950479ca1b0d2b03,f1fb9bf890e7a8f8dd88a276a1ef6f76,"Funny-Frisch Kettle Chips Salt & Vinegar, 120 g","Fuego salsa dip, mild, 200 ml",Crisp & Snacks,"Cheese Crackers, Breadsticks & Dipping",6,5.648121999435188E-4,0.032432432432432434,0.007947019867549669,0.45633076785394666
2026-03-13,2023-10-01,74644afbb4188e6e950479ca1b0d2b03,f2906c6136fdd1fd6fae8b91b649ed8f,"Funny-Frisch Kettle Chips Salt & Vinegar, 120 g","Funny-Frisch Riffels Natural, 150 g",Crisp & Snacks,Crisp & Snacks,5,4.706768332862656E-4,0.02702702702702703,0.024154589371980676,1.3869956913435175
2026-03-13,2023-10-01,8473db57695c421febed464de8993f24,a3806fd23a15f2b63d29611829f45705,"Ferrero Nutella & Go, 52 g","Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",Chocolate & Sweet Spreads,Chocolate,6,5.648121999435188E-4,0.20689655172413793,0.0018927444794952682,0.6933318829544218
2026-03-13,2023-10-01,8ea000fea777e44213cf112cdba4a9ca,a3806fd23a15f2b63d29611829f45705,"Hanuta Hazelnut Slice, (10x22 g), 220 g","Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",Chocolate,Chocolate,32,0.0030123317330321003,0.25196850393700787,0.010094637223974764,0.8443726868526292
2026-03-13,2023-10-01,8ea000fea777e44213cf112cdba4a9ca,be05d49218959bd5715a259f53a01050,"Hanuta Hazelnut Slice, (10x22 g), 220 g","Yogurette Strawberry Yogurt Chocolate, 100 g",Chocolate,Chocolate,8,7.530829332580251E-4,0.06299212598425197,0.030303030303030304,2.534717251252684
2026-03-13,2023-10-01,8eafef6d5c9df738edada0de2643e245,a3806fd23a15f2b63d29611829f45705,"Griesson Soft Cake biscuits, orange milk, 300 g","Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",Cookies,Chocolate,10,9.413536665725312E-4,0.18518518518518517,0.0031545741324921135,0.6205748335085874
2026-03-13,2023-10-01,9a861b1bfff910626cc3e2a187514310,a3806fd23a15f2b63d29611829f45705,"Kinder Hippo Haselnuss, 5 Stück","Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",Cookies,Chocolate,17,0.0016003012331733033,0.17708333333333334,0.005362776025236593,0.5934246845425868
2026-03-13,2023-10-01,9aefdd3b1039342516c1f9a779606b38,f1fb9bf890e7a8f8dd88a276a1ef6f76,"Crunchips Cheese & Onion Crisps, 150 g","Fuego salsa dip, mild, 200 ml",Crisp & Snacks,"Cheese Crackers, Breadsticks & Dipping",17,0.0016003012331733033,0.13821138211382114,0.022516556291390728,1.944661605556453
2026-03-13,2023-10-01,9c0ec40485b5dbaa470c56af1414766f,a3806fd23a15f2b63d29611829f45705,"Ritter Sport Honey-Salt-Almond Chocolate, 100 g","Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",Chocolate,Chocolate,17,0.0016003012331733033,0.25757575757575757,0.005362776025236593,0.8631631775164897
2026-03-13,2023-10-01,9c0ec40485b5dbaa470c56af1414766f,be05d49218959bd5715a259f53a01050,"Ritter Sport Honey-Salt-Almond Chocolate, 100 g","Yogurette Strawberry Yogurt Chocolate, 100 g",Chocolate,Chocolate,8,7.530829332580251E-4,0.12121212121212122,0.030303030303030304,4.877410468319559
2026-03-13,2023-10-01,9c17a86b480f44df78ca14aa93eaf3d6,a3806fd23a15f2b63d29611829f45705,"Ferrero Kinder Riegel Chocolate Bar, (10x21 g), 210 g","Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",Chocolate,Chocolate,46,0.004330226866233644,0.24338624338624337,0.014511041009463722,0.815612638325572
2026-03-13,2023-10-01,9c17a86b480f44df78ca14aa93eaf3d6,b290e64770d84b9a459cf67d1ec660dc,"Ferrero Kinder Riegel Chocolate Bar, (10x21 g), 210 g","Cadbury Milk Caramel Chocolate, 180 g",Chocolate,Chocolate,6,5.648121999435188E-4,0.031746031746031744,0.049586776859504134,2.787091696182605
2026-03-13,2023-10-01,9c17a86b480f44df78ca14aa93eaf3d6,d782f40e90edafe11ce5440e3040a92b,"Ferrero Kinder Riegel Chocolate Bar, (10x21 g), 210 g","Alnavit Chocolate Cookies, 125 g",Chocolate,Cookies,5,4.706768332862656E-4,0.026455026455026454,0.035211267605633804,1.979096803040465
2026-03-13,2023-10-01,9c17a86b480f44df78ca14aa93eaf3d6,d9eb97d68f2e1b7025d8fa63cd5d677d,"Ferrero Kinder Riegel Chocolate Bar, (10x21 g), 210 g","Ferrero Kinder Country Chocolate Bar, (9x23,5 g), 211,5 g",Chocolate,Chocolate,16,0.0015061658665160502,0.08465608465608465,0.06477732793522267,3.640897114581325
2026-03-13,2023-10-01,9c17a86b480f44df78ca14aa93eaf3d6,f1010d6ec41f6867640237ec98b87de5,"Ferrero Kinder Riegel Chocolate Bar, (10x21 g), 210 g","Ferrero Kinder Bueno White Chocolate Bar, (6x19,5 g), 117 g",Chocolate,Chocolate,6,5.648121999435188E-4,0.031746031746031744,0.03614457831325301,2.0315547905909352
2026-03-13,2023-10-01,a3806fd23a15f2b63d29611829f45705,a5fd81c72c07611f35fce22949e96387,"Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g","Griesson Soft Cake Orange, 300 g",Chocolate,Cookies,7,6.58947566600772E-4,0.0022082018927444794,0.10144927536231885,0.33996708270470444
2026-03-13,2023-10-01,a3806fd23a15f2b63d29611829f45705,b290e64770d84b9a459cf67d1ec660dc,"Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g","Cadbury Milk Caramel Chocolate, 180 g",Chocolate,Chocolate,45,0.004236091499576391,0.014195583596214511,0.371900826446281,1.2462783846494774
2026-03-13,2023-10-01,a3806fd23a15f2b63d29611829f45705,b8001061a7720489a381fcb8807fa29f,"Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g","Ferrero Nutella Nut Nougat Cream, 450 g",Chocolate,Chocolate & Sweet Spreads,17,0.0016003012331733033,0.005362776025236593,0.27419354838709675,0.9188511244530375
2026-03-13,2023-10-01,a3806fd23a15f2b63d29611829f45705,bb41ed3df70ae14211d81dcc3ed89283,"Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g","Giotto Hazelnut Pastry, (4 bars), 154 g",Chocolate,"Toffee, Fudge & Nougat",14,0.001317895133201544,0.004416403785488959,0.4117647058823529,1.3798663945073295
2026-03-13,2023-10-01,a3806fd23a15f2b63d29611829f45705,bdd8cad9c8bc2a06af9075c7db51fb58,"Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g","Tony’s Chocolonely Milk Chocolate, 32%, 180 g",Chocolate,Chocolate,40,0.003765414666290125,0.012618296529968454,0.2898550724637681,0.9713345220134412
2026-03-13,2023-10-01,a3806fd23a15f2b63d29611829f45705,be05d49218959bd5715a259f53a01050,"Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g","Yogurette Strawberry Yogurt Chocolate, 100 g",Chocolate,Chocolate,90,0.008472182999152781,0.028391167192429023,0.3409090909090909,1.1424218525953542
2026-03-13,2023-10-01,a3806fd23a15f2b63d29611829f45705,c3003f264ea06d2c2cb637cbdebf3a02,"Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g","Storck Riesen Chocolate Toffees, 231 g",Chocolate,"Toffee, Fudge & Nougat",5,4.706768332862656E-4,0.0015772870662460567,0.2777777777777778,0.930862250262881
2026-03-13,2023-10-01,a3806fd23a15f2b63d29611829f45705,d782f40e90edafe11ce5440e3040a92b,"Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g","Alnavit Chocolate Cookies, 125 g",Chocolate,Cookies,29,0.002729925633060341,0.00914826498422713,0.20422535211267606,0.6843804149820056
2026-03-13,2023-10-01,a3806fd23a15f2b63d29611829f45705,d9eb97d68f2e1b7025d8fa63cd5d677d,"Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g","Ferrero Kinder Country Chocolate Bar, (9x23,5 g), 211,5 g",Chocolate,Chocolate,53,0.004989174432834416,0.016719242902208203,0.2145748987854251,0.7190628232799908
2026-03-13,2023-10-01,a3806fd23a15f2b63d29611829f45705,ec4310b3ac3c141ffda444a5d4e8fd1c,"Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g","Ferrero Nutella Nut Nougat Cream, 750 g",Chocolate,Chocolate & Sweet Spreads,6,5.648121999435188E-4,0.0018927444794952682,0.15384615384615385,0.5155544770686726
2026-03-13,2023-10-01,a3806fd23a15f2b63d29611829f45705,ef22bcba6a83ba84b2858b9789b80c9e,"Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g","Ritter Sport Chocolate White Whole Nut, 100 g",Chocolate,Chocolate,20,0.0018827073331450625,0.006309148264984227,0.23809523809523808,0.7978819287967552
2026-03-13,2023-10-01,a3806fd23a15f2b63d29611829f45705,ef35c231b1d37f3469fcb56dbf080379,"Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g","Veganz Lemon Cookie, Organic, 150 g",Chocolate,Cookies,36,0.003388873199661113,0.011356466876971609,0.37894736842105264,1.2698920803586253
2026-03-13,2023-10-01,a3806fd23a15f2b63d29611829f45705,f1010d6ec41f6867640237ec98b87de5,"Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g","Ferrero Kinder Bueno White Chocolate Bar, (6x19,5 g), 117 g",Chocolate,Chocolate,46,0.004330226866233644,0.014511041009463722,0.27710843373493976,0.9286192086959827
2026-03-13,2023-10-01,a3806fd23a15f2b63d29611829f45705,fae4cf1bc95d63e4a012e0ef51bf3bca,"Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g","Storck Dickmann’s Schoko Strolche Chocolate Kisses, (10 units), 83 g",Chocolate,Other Confectionary,8,7.530829332580251E-4,0.002523659305993691,0.6153846153846154,2.0622179082746905
2026-03-13,2023-10-01,a3806fd23a15f2b63d29611829f45705,fd3e60a7b8b3e7f2b91acb6dd689d888,"Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g","Nippon Häppchen puffed rice with milk chocolate, 200 g",Chocolate,Cookies,33,0.0031064670996893535,0.010410094637223975,0.33,1.1058643533123027
2026-03-13,2023-10-01,a3806fd23a15f2b63d29611829f45705,fe2a02dd3ec24f70c2570853473e2211,"Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g","Milka Schokolade Cookie Sensations Oreo Creme, 156 g",Chocolate,Cookies,18,0.0016944365998305564,0.0056782334384858045,0.17647058823529413,0.5913713119317128
2026-03-13,2023-10-01,b290e64770d84b9a459cf67d1ec660dc,bdd8cad9c8bc2a06af9075c7db51fb58,"Cadbury Milk Caramel Chocolate, 180 g","Tony’s Chocolonely Milk Chocolate, 32%, 180 g",Chocolate,Chocolate,5,4.706768332862656E-4,0.04132231404958678,0.036231884057971016,3.1809198706431907
2026-03-13,2023-10-01,b290e64770d84b9a459cf67d1ec660dc,be05d49218959bd5715a259f53a01050,"Cadbury Milk Caramel Chocolate, 180 g","Yogurette Strawberry Yogurt Chocolate, 100 g",Chocolate,Chocolate,6,5.648121999435188E-4,0.049586776859504134,0.022727272727272728,1.995304282494365
2026-03-13,2023-10-01,bdd8cad9c8bc2a06af9075c7db51fb58,be05d49218959bd5715a259f53a01050,"Tony’s Chocolonely Milk Chocolate, 32%, 180 g","Yogurette Strawberry Yogurt Chocolate, 100 g",Chocolate,Chocolate,6,5.648121999435188E-4,0.043478260869565216,0.022727272727272728,1.7495059288537549
2026-03-13,2023-10-01,be05d49218959bd5715a259f53a01050,d782f40e90edafe11ce5440e3040a92b,"Yogurette Strawberry Yogurt Chocolate, 100 g","Alnavit Chocolate Cookies, 125 g",Chocolate,Cookies,5,4.706768332862656E-4,0.01893939393939394,0.035211267605633804,1.4168533930857874
2026-03-13,2023-10-01,be05d49218959bd5715a259f53a01050,d9eb97d68f2e1b7025d8fa63cd5d677d,"Yogurette Strawberry Yogurt Chocolate, 100 g","Ferrero Kinder Country Chocolate Bar, (9x23,5 g), 211,5 g",Chocolate,Chocolate,12,0.0011296243998870376,0.045454545454545456,0.048582995951417005,1.9549135075450865
2026-03-13,2023-10-01,be05d49218959bd5715a259f53a01050,f1010d6ec41f6867640237ec98b87de5,"Yogurette Strawberry Yogurt Chocolate, 100 g","Ferrero Kinder Bueno White Chocolate Bar, (6x19,5 g), 117 g",Chocolate,Chocolate,7,6.58947566600772E-4,0.026515151515151516,0.04216867469879518,1.6968099671412924
2026-03-13,2023-10-01,d782f40e90edafe11ce5440e3040a92b,fe2a02dd3ec24f70c2570853473e2211,"Alnavit Chocolate Cookies, 125 g","Milka Schokolade Cookie Sensations Oreo Creme, 156 g",Cookies,Cookies,13,0.0012237597665442908,0.09154929577464789,0.12745098039215685,9.534589892294946
2026-03-13,2023-10-01,d904890a3aaf5840a256b291c39263b6,dd216534bd149e9779fd414589ac51eb,"Funny-Frisch Lentil Crisps Paprika Style, 90 g",Crunchips Western Style Potato Chips 150 g,Crisp & Snacks,Crisp & Snacks,5,4.706768332862656E-4,0.02617801047120419,0.02976190476190476,1.6552916978309646
2026-03-13,2023-10-01,d904890a3aaf5840a256b291c39263b6,f1fb9bf890e7a8f8dd88a276a1ef6f76,"Funny-Frisch Lentil Crisps Paprika Style, 90 g","Fuego salsa dip, mild, 200 ml",Crisp & Snacks,"Cheese Crackers, Breadsticks & Dipping",9,8.472182999152782E-4,0.04712041884816754,0.011920529801324504,0.6629936548663361
2026-03-13,2023-10-01,d9eb97d68f2e1b7025d8fa63cd5d677d,f1010d6ec41f6867640237ec98b87de5,"Ferrero Kinder Country Chocolate Bar, (9x23,5 g), 211,5 g","Ferrero Kinder Bueno White Chocolate Bar, (6x19,5 g), 117 g",Chocolate,Chocolate,6,5.648121999435188E-4,0.024291497975708502,0.03614457831325301,1.5545095361201893
2026-03-13,2023-10-01,dd216534bd149e9779fd414589ac51eb,f1fb9bf890e7a8f8dd88a276a1ef6f76,Crunchips Western Style Potato Chips 150 g,"Fuego salsa dip, mild, 200 ml",Crisp & Snacks,"Cheese Crackers, Breadsticks & Dipping",42,0.003953685399604632,0.25,0.05562913907284768,3.517549668874172
2026-03-13,2023-10-01,eec50ed4b6588fe68d92b48381c933db,f1fb9bf890e7a8f8dd88a276a1ef6f76,"Pom-Bär Original, 75 g","Fuego salsa dip, mild, 200 ml",Crisp & Snacks,"Cheese Crackers, Breadsticks & Dipping",23,0.002165113433116822,0.21100917431192662,0.030463576158940398,2.96894100492132
2026-03-13,2023-10-01,eec50ed4b6588fe68d92b48381c933db,f2906c6136fdd1fd6fae8b91b649ed8f,"Pom-Bär Original, 75 g","Funny-Frisch Riffels Natural, 150 g",Crisp & Snacks,Crisp & Snacks,5,4.706768332862656E-4,0.045871559633027525,0.024154589371980676,2.354075255950007
2026-03-13,2023-10-01,ef22bcba6a83ba84b2858b9789b80c9e,f1010d6ec41f6867640237ec98b87de5,"Ritter Sport Chocolate White Whole Nut, 100 g","Ferrero Kinder Bueno White Chocolate Bar, (6x19,5 g), 117 g",Chocolate,Chocolate,5,4.706768332862656E-4,0.05952380952380952,0.030120481927710843,3.809165232358003
2026-03-13,2023-10-01,f1fb9bf890e7a8f8dd88a276a1ef6f76,f2906c6136fdd1fd6fae8b91b649ed8f,"Fuego salsa dip, mild, 200 ml","Funny-Frisch Riffels Natural, 150 g","Cheese Crackers, Breadsticks & Dipping",Crisp & Snacks,5,4.706768332862656E-4,0.006622516556291391,0.024154589371980676,0.3398598713888089
2026-03-13,2023-10-01,f1fb9bf890e7a8f8dd88a276a1ef6f76,f5bc16319f5cd56166c6ed4f5eb1b433,"Fuego salsa dip, mild, 200 ml","Fuego salsa dip, hot, 200 ml","Cheese Crackers, Breadsticks & Dipping","Cheese Crackers, Breadsticks & Dipping",16,0.0015061658665160502,0.02119205298013245,0.16,2.25123178807947
2026-03-13,2023-11-01,0484ae368e38d5fc90f25fa2e575e9b5,1adb2a18673efe5159c525c4bfb4ab9f,"Fuego guacamole dip, 200 ml","Funny-Frisch Kettle Chips Sweet Chilli & Red Pepper, 120 g","Cheese Crackers, Breadsticks & Dipping",Crisp & Snacks,57,0.005862991154083522,0.4253731343283582,0.018645731108930325,1.3527895361270195
2026-03-13,2023-11-01,0484ae368e38d5fc90f25fa2e575e9b5,327e2ea4fcb825bcaefcd1d4bdb85232,"Fuego guacamole dip, 200 ml","Pringles Sour Cream & Onion Chips, 165 g","Cheese Crackers, Breadsticks & Dipping",Crisp & Snacks,10,0.0010285949393128986,0.07462686567164178,0.06578947368421052,4.773173605655931
2026-03-13,2023-11-01,0484ae368e38d5fc90f25fa2e575e9b5,32d5bcbac413cdbb8151fab40bccebe2,"Fuego guacamole dip, 200 ml","Lay's Salt & Vinegar Crisps, 150 g","Cheese Crackers, Breadsticks & Dipping",Crisp & Snacks,6,6.171569635877391E-4,0.04477611940298507,0.03550295857988166,2.575819129206041
2026-03-13,2023-11-01,0484ae368e38d5fc90f25fa2e575e9b5,6ff49dc4ff8f064bf60a6881a23b9afb,"Fuego guacamole dip, 200 ml","Chio Tortillas Original Salted, 110 g","Cheese Crackers, Breadsticks & Dipping",Crisp & Snacks,11,0.0011314544332441884,0.08208955223880597,0.07692307692307693,5.580941446613088
2026-03-13,2023-11-01,0484ae368e38d5fc90f25fa2e575e9b5,73564c12b0bb512fd69348d87c81a352,"Fuego guacamole dip, 200 ml","Chio Dip Hot Cheese, 200 ml","Cheese Crackers, Breadsticks & Dipping","Cheese Crackers, Breadsticks & Dipping",6,6.171569635877391E-4,0.04477611940298507,0.02531645569620253,1.836765539391649
2026-03-13,2023-11-01,0484ae368e38d5fc90f25fa2e575e9b5,eec50ed4b6588fe68d92b48381c933db,"Fuego guacamole dip, 200 ml","Pom-Bär Original, 75 g","Cheese Crackers, Breadsticks & Dipping",Crisp & Snacks,7,7.20016457519029E-4,0.05223880597014925,0.09333333333333334,6.771542288557214
2026-03-13,2023-11-01,0484ae368e38d5fc90f25fa2e575e9b5,f1fb9bf890e7a8f8dd88a276a1ef6f76,"Fuego guacamole dip, 200 ml","Fuego salsa dip, mild, 200 ml","Cheese Crackers, Breadsticks & Dipping","Cheese Crackers, Breadsticks & Dipping",18,0.0018514708907632176,0.13432835820895522,0.026509572901325478,1.9233288637812411
2026-03-13,2023-11-01,0484ae368e38d5fc90f25fa2e575e9b5,f5bc16319f5cd56166c6ed4f5eb1b433,"Fuego guacamole dip, 200 ml","Fuego salsa dip, hot, 200 ml","Cheese Crackers, Breadsticks & Dipping","Cheese Crackers, Breadsticks & Dipping",6,6.171569635877391E-4,0.04477611940298507,0.049586776859504134,3.597631676329098
2026-03-13,2023-11-01,0716b5a0713c80d12e3b035767d1983c,0eb337e264e5ca131772b02cb810f955,"Storck Super Dickmann’s Chocolate Kisses, (9x30 g), 270 g","Storck Mini Dickmann’s Chocolate Trio, (24 units), 200 g",Other Confectionary,Other Confectionary,7,7.20016457519029E-4,0.14893617021276595,0.06542056074766354,13.532312586995426
2026-03-13,2023-11-01,0716b5a0713c80d12e3b035767d1983c,9c0ec40485b5dbaa470c56af1414766f,"Storck Super Dickmann’s Chocolate Kisses, (9x30 g), 270 g","Ritter Sport Honey-Salt-Almond Chocolate, 100 g",Other Confectionary,Chocolate,8,8.228759514503189E-4,0.1702127659574468,0.05405405405405406,11.181138585393903
2026-03-13,2023-11-01,0716b5a0713c80d12e3b035767d1983c,a3806fd23a15f2b63d29611829f45705,"Storck Super Dickmann’s Chocolate Kisses, (9x30 g), 270 g","Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",Other Confectionary,Chocolate,20,0.002057189878625797,0.425531914893617,0.006633499170812604,1.3721463603965987
2026-03-13,2023-11-01,0716b5a0713c80d12e3b035767d1983c,be05d49218959bd5715a259f53a01050,"Storck Super Dickmann’s Chocolate Kisses, (9x30 g), 270 g","Yogurette Strawberry Yogurt Chocolate, 100 g",Other Confectionary,Chocolate,8,8.228759514503189E-4,0.1702127659574468,0.025,5.171276595744681
2026-03-13,2023-11-01,0b28666c3577762b4d168041413e6f7e,1adb2a18673efe5159c525c4bfb4ab9f,"Doritos Cheese Nachos, 110 g","Funny-Frisch Kettle Chips Sweet Chilli & Red Pepper, 120 g",Crisp & Snacks,Crisp & Snacks,44,0.004525817732976754,0.21359223300970873,0.014393195943735688,0.679275004684458
2026-03-13,2023-11-01,0b28666c3577762b4d168041413e6f7e,50ab7614f0d675a1ce5e3585aaddf68e,"Doritos Cheese Nachos, 110 g","Lay's Crips herb butter flavour, 150 g",Crisp & Snacks,Crisp & Snacks,7,7.20016457519029E-4,0.03398058252427184,0.0330188679245283,1.558298223117787
2026-03-13,2023-11-01,0b28666c3577762b4d168041413e6f7e,73564c12b0bb512fd69348d87c81a352,"Doritos Cheese Nachos, 110 g","Chio Dip Hot Cheese, 200 ml",Crisp & Snacks,"Cheese Crackers, Breadsticks & Dipping",8,8.228759514503189E-4,0.038834951456310676,0.03375527426160337,1.5930523124820775
2026-03-13,2023-11-01,0b28666c3577762b4d168041413e6f7e,d904890a3aaf5840a256b291c39263b6,"Doritos Cheese Nachos, 110 g","Funny-Frisch Lentil Crisps Paprika Style, 90 g",Crisp & Snacks,Crisp & Snacks,6,6.171569635877391E-4,0.02912621359223301,0.0379746835443038,1.7921838515423376
2026-03-13,2023-11-01,0b28666c3577762b4d168041413e6f7e,dd216534bd149e9779fd414589ac51eb,"Doritos Cheese Nachos, 110 g",Crunchips Western Style Potato Chips 150 g,Crisp & Snacks,Crisp & Snacks,6,6.171569635877391E-4,0.02912621359223301,0.05714285714285714,2.6968099861303747
2026-03-13,2023-11-01,0b28666c3577762b4d168041413e6f7e,f1fb9bf890e7a8f8dd88a276a1ef6f76,"Doritos Cheese Nachos, 110 g","Fuego salsa dip, mild, 200 ml",Crisp & Snacks,"Cheese Crackers, Breadsticks & Dipping",17,0.0017486113968319275,0.0825242718446602,0.025036818851251842,1.1815920042323806
2026-03-13,2023-11-01,0eb337e264e5ca131772b02cb810f955,a3806fd23a15f2b63d29611829f45705,"Storck Mini Dickmann’s Chocolate Trio, (24 units), 200 g","Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",Other Confectionary,Chocolate,43,0.004422958239045464,0.40186915887850466,0.014262023217247097,1.2958447637203392
2026-03-13,2023-11-01,0eb337e264e5ca131772b02cb810f955,b290e64770d84b9a459cf67d1ec660dc,"Storck Mini Dickmann’s Chocolate Trio, (24 units), 200 g","Cadbury Milk Caramel Chocolate, 180 g",Other Confectionary,Chocolate,7,7.20016457519029E-4,0.06542056074766354,0.07142857142857142,6.489986648865153
2026-03-13,2023-11-01,0eb337e264e5ca131772b02cb810f955,be05d49218959bd5715a259f53a01050,"Storck Mini Dickmann’s Chocolate Trio, (24 units), 200 g","Yogurette Strawberry Yogurt Chocolate, 100 g",Other Confectionary,Chocolate,7,7.20016457519029E-4,0.06542056074766354,0.021875,1.9875584112149531
2026-03-13,2023-11-01,1adb2a18673efe5159c525c4bfb4ab9f,1fd45847dbb01b01fd314a6839c7e058,"Funny-Frisch Kettle Chips Sweet Chilli & Red Pepper, 120 g","Takis Fuego, 100 g",Crisp & Snacks,Crisp & Snacks,19,0.0019543303846945074,0.0062152437029767745,0.1958762886597938,0.6229340131993836
2026-03-13,2023-11-01,1adb2a18673efe5159c525c4bfb4ab9f,23e3075fdbee7963c3029fa90c283c69,"Funny-Frisch Kettle Chips Sweet Chilli & Red Pepper, 120 g","Lorenz Naturals Rosemary Crisps, 95 g",Crisp & Snacks,Crisp & Snacks,41,0.004217239251182884,0.013411841674844618,0.2751677852348993,0.8751001661935529
2026-03-13,2023-11-01,1adb2a18673efe5159c525c4bfb4ab9f,327e2ea4fcb825bcaefcd1d4bdb85232,"Funny-Frisch Kettle Chips Sweet Chilli & Red Pepper, 120 g","Pringles Sour Cream & Onion Chips, 165 g",Crisp & Snacks,Crisp & Snacks,43,0.004422958239045464,0.014066077854105331,0.28289473684210525,0.8996737427474475
2026-03-13,2023-11-01,1adb2a18673efe5159c525c4bfb4ab9f,32d5bcbac413cdbb8151fab40bccebe2,"Funny-Frisch Kettle Chips Sweet Chilli & Red Pepper, 120 g","Lay's Salt & Vinegar Crisps, 150 g",Crisp & Snacks,Crisp & Snacks,40,0.004114379757251594,0.013084723585214262,0.23668639053254437,0.7527200159494264
2026-03-13,2023-11-01,1adb2a18673efe5159c525c4bfb4ab9f,50ab7614f0d675a1ce5e3585aaddf68e,"Funny-Frisch Kettle Chips Sweet Chilli & Red Pepper, 120 g","Lay's Crips herb butter flavour, 150 g",Crisp & Snacks,Crisp & Snacks,48,0.004937255708701913,0.015701668302257114,0.22641509433962265,0.7200548077101117
2026-03-13,2023-11-01,1adb2a18673efe5159c525c4bfb4ab9f,6ff49dc4ff8f064bf60a6881a23b9afb,"Funny-Frisch Kettle Chips Sweet Chilli & Red Pepper, 120 g","Chio Tortillas Original Salted, 110 g",Crisp & Snacks,Crisp & Snacks,42,0.004320098745114174,0.013738959764474975,0.2937062937062937,0.934057110700879
2026-03-13,2023-11-01,1adb2a18673efe5159c525c4bfb4ab9f,73564c12b0bb512fd69348d87c81a352,"Funny-Frisch Kettle Chips Sweet Chilli & Red Pepper, 120 g","Chio Dip Hot Cheese, 200 ml",Crisp & Snacks,"Cheese Crackers, Breadsticks & Dipping",109,0.011211684838510594,0.035655871769708865,0.459915611814346,1.4626429761397028
2026-03-13,2023-11-01,1adb2a18673efe5159c525c4bfb4ab9f,74644afbb4188e6e950479ca1b0d2b03,"Funny-Frisch Kettle Chips Sweet Chilli & Red Pepper, 120 g","Funny-Frisch Kettle Chips Salt & Vinegar, 120 g",Crisp & Snacks,Crisp & Snacks,52,0.005348693684427073,0.01701014066077854,0.30409356725146197,0.9670911549946724
2026-03-13,2023-11-01,1adb2a18673efe5159c525c4bfb4ab9f,9aefdd3b1039342516c1f9a779606b38,"Funny-Frisch Kettle Chips Sweet Chilli & Red Pepper, 120 g","Crunchips Cheese & Onion Crisps, 150 g",Crisp & Snacks,Crisp & Snacks,23,0.0023657683604196666,0.007523716061498201,0.2804878048780488,0.8920191164620185
2026-03-13,2023-11-01,1adb2a18673efe5159c525c4bfb4ab9f,d904890a3aaf5840a256b291c39263b6,"Funny-Frisch Kettle Chips Sweet Chilli & Red Pepper, 120 g","Funny-Frisch Lentil Crisps Paprika Style, 90 g",Crisp & Snacks,Crisp & Snacks,48,0.004937255708701913,0.015701668302257114,0.3037974683544304,0.9661494888262258
2026-03-13,2023-11-01,1adb2a18673efe5159c525c4bfb4ab9f,dd216534bd149e9779fd414589ac51eb,"Funny-Frisch Kettle Chips Sweet Chilli & Red Pepper, 120 g",Crunchips Western Style Potato Chips 150 g,Crisp & Snacks,Crisp & Snacks,34,0.003497222793663855,0.011122015047432123,0.3238095238095238,1.029792669439382
